Source	Target	Weight
9606.ENSP00000483237	9606.ENSP00000445831	0.988096
9606.ENSP00000225430	9606.ENSP00000296674	0.988082
9606.ENSP00000296674	9606.ENSP00000225430	0.988082
9606.ENSP00000355656	9606.ENSP00000475814	0.988078
9606.ENSP00000475814	9606.ENSP00000355656	0.988078
9606.ENSP00000445831	9606.ENSP00000476136	0.988077
9606.ENSP00000476136	9606.ENSP00000445831	0.988077
9606.ENSP00000481622	9606.ENSP00000483237	0.988067
9606.ENSP00000483237	9606.ENSP00000481622	0.988067
9606.ENSP00000366618	9606.ENSP00000481622	0.988057
9606.ENSP00000481622	9606.ENSP00000366618	0.988057
9606.ENSP00000475814	9606.ENSP00000482538	0.988048
9606.ENSP00000482538	9606.ENSP00000475814	0.988048
9606.ENSP00000289316	9606.ENSP00000477527	0.988047
9606.ENSP00000477527	9606.ENSP00000289316	0.988047
9606.ENSP00000341094	9606.ENSP00000438553	0.988045
9606.ENSP00000438553	9606.ENSP00000341094	0.988045
9606.ENSP00000332194	9606.ENSP00000366679	0.988041
9606.ENSP00000366679	9606.ENSP00000332194	0.988041
9606.ENSP00000483237	9606.ENSP00000483903	0.988034
9606.ENSP00000483903	9606.ENSP00000483237	0.988034
9606.ENSP00000445831	9606.ENSP00000481622	0.988030
9606.ENSP00000481622	9606.ENSP00000445831	0.988030
9606.ENSP00000479169	9606.ENSP00000481622	0.988025
9606.ENSP00000481622	9606.ENSP00000479169	0.988025
9606.ENSP00000355656	9606.ENSP00000483842	0.988020
9606.ENSP00000483842	9606.ENSP00000355656	0.988020
9606.ENSP00000262030	9606.ENSP00000381736	0.988019
9606.ENSP00000381736	9606.ENSP00000262030	0.988019
9606.ENSP00000259818	9606.ENSP00000369703	0.988014
9606.ENSP00000369703	9606.ENSP00000259818	0.988014
9606.ENSP00000349430	9606.ENSP00000477907	0.988010
9606.ENSP00000477907	9606.ENSP00000349430	0.988010
9606.ENSP00000358151	9606.ENSP00000483237	0.988008
9606.ENSP00000483237	9606.ENSP00000358151	0.988008
9606.ENSP00000475814	9606.ENSP00000483842	0.987996
9606.ENSP00000483842	9606.ENSP00000475814	0.987996
9606.ENSP00000385035	9606.ENSP00000438615	0.987993
9606.ENSP00000438615	9606.ENSP00000385035	0.987993
9606.ENSP00000479169	9606.ENSP00000483903	0.987987
9606.ENSP00000483903	9606.ENSP00000479169	0.987987
9606.ENSP00000349430	9606.ENSP00000366618	0.987975
9606.ENSP00000366618	9606.ENSP00000349430	0.987975
9606.ENSP00000477527	9606.ENSP00000477907	0.987965
9606.ENSP00000477907	9606.ENSP00000477527	0.987965
9606.ENSP00000332194	9606.ENSP00000367022	0.987958
9606.ENSP00000367022	9606.ENSP00000332194	0.987958
9606.ENSP00000477907	9606.ENSP00000482674	0.987954
9606.ENSP00000482674	9606.ENSP00000477907	0.987954
9606.ENSP00000328484	9606.ENSP00000355656	0.987944
9606.ENSP00000355656	9606.ENSP00000328484	0.987944
9606.ENSP00000358151	9606.ENSP00000445831	0.987941
9606.ENSP00000445831	9606.ENSP00000358151	0.987941
9606.ENSP00000476136	9606.ENSP00000483903	0.987929
9606.ENSP00000483903	9606.ENSP00000476136	0.987929
9606.ENSP00000289316	9606.ENSP00000483903	0.987926
9606.ENSP00000483903	9606.ENSP00000289316	0.987926
9606.ENSP00000309334	9606.ENSP00000413436	0.987925
9606.ENSP00000413436	9606.ENSP00000309334	0.987925
9606.ENSP00000272317	9606.ENSP00000304697	0.987915
9606.ENSP00000304697	9606.ENSP00000272317	0.987915
9606.ENSP00000363018	9606.ENSP00000379506	0.987913
9606.ENSP00000379506	9606.ENSP00000363018	0.987913
9606.ENSP00000366618	9606.ENSP00000479169	0.987912
9606.ENSP00000479169	9606.ENSP00000366618	0.987912
9606.ENSP00000341094	9606.ENSP00000366679	0.987909
9606.ENSP00000366679	9606.ENSP00000341094	0.987909
9606.ENSP00000315564	9606.ENSP00000329932	0.987907
9606.ENSP00000329932	9606.ENSP00000315564	0.987907
9606.ENSP00000362744	9606.ENSP00000403172	0.987900
9606.ENSP00000403172	9606.ENSP00000362744	0.987900
9606.ENSP00000358151	9606.ENSP00000479169	0.987897
9606.ENSP00000445831	9606.ENSP00000483903	0.987897
9606.ENSP00000479169	9606.ENSP00000358151	0.987897
9606.ENSP00000483903	9606.ENSP00000445831	0.987897
9606.ENSP00000366618	9606.ENSP00000477527	0.987874
9606.ENSP00000477527	9606.ENSP00000366618	0.987874
9606.ENSP00000481622	9606.ENSP00000482674	0.987872
9606.ENSP00000482674	9606.ENSP00000481622	0.987872
9606.ENSP00000413436	9606.ENSP00000416429	0.987869
9606.ENSP00000416429	9606.ENSP00000413436	0.987869
9606.ENSP00000477907	9606.ENSP00000481622	0.987867
9606.ENSP00000481622	9606.ENSP00000477907	0.987867
9606.ENSP00000341094	9606.ENSP00000355656	0.987863
9606.ENSP00000355656	9606.ENSP00000341094	0.987863
9606.ENSP00000349430	9606.ENSP00000481622	0.987847
9606.ENSP00000481622	9606.ENSP00000349430	0.987847
9606.ENSP00000389103	9606.ENSP00000435096	0.987840
9606.ENSP00000435096	9606.ENSP00000389103	0.987840
9606.ENSP00000477907	9606.ENSP00000479169	0.987829
9606.ENSP00000479169	9606.ENSP00000477907	0.987829
9606.ENSP00000355656	9606.ENSP00000482538	0.987820
9606.ENSP00000482538	9606.ENSP00000355656	0.987820
9606.ENSP00000349430	9606.ENSP00000483237	0.987819
9606.ENSP00000366618	9606.ENSP00000445831	0.987819
9606.ENSP00000445831	9606.ENSP00000366618	0.987819
9606.ENSP00000483237	9606.ENSP00000349430	0.987819
9606.ENSP00000358151	9606.ENSP00000483903	0.987812
9606.ENSP00000483903	9606.ENSP00000358151	0.987812
9606.ENSP00000346001	9606.ENSP00000403172	0.987803
9606.ENSP00000403172	9606.ENSP00000346001	0.987803
9606.ENSP00000289316	9606.ENSP00000358151	0.987798
9606.ENSP00000358151	9606.ENSP00000289316	0.987798
9606.ENSP00000438553	9606.ENSP00000475814	0.987792
9606.ENSP00000475814	9606.ENSP00000438553	0.987792
9606.ENSP00000367022	9606.ENSP00000438553	0.987789
9606.ENSP00000438553	9606.ENSP00000367022	0.987789
9606.ENSP00000366618	9606.ENSP00000483903	0.987788
9606.ENSP00000483903	9606.ENSP00000366618	0.987788
9606.ENSP00000306637	9606.ENSP00000330842	0.987787
9606.ENSP00000330842	9606.ENSP00000306637	0.987787
9606.ENSP00000301071	9606.ENSP00000301072	0.987782
9606.ENSP00000301072	9606.ENSP00000301071	0.987782
9606.ENSP00000301656	9606.ENSP00000310573	0.987782
9606.ENSP00000310573	9606.ENSP00000301656	0.987782
9606.ENSP00000328484	9606.ENSP00000366679	0.987762
9606.ENSP00000366679	9606.ENSP00000328484	0.987762
9606.ENSP00000307705	9606.ENSP00000339566	0.987742
9606.ENSP00000328484	9606.ENSP00000367022	0.987742
9606.ENSP00000339566	9606.ENSP00000307705	0.987742
9606.ENSP00000367022	9606.ENSP00000328484	0.987742
9606.ENSP00000438553	9606.ENSP00000483842	0.987738
9606.ENSP00000483842	9606.ENSP00000438553	0.987738
9606.ENSP00000355778	9606.ENSP00000484841	0.987736
9606.ENSP00000484841	9606.ENSP00000355778	0.987736
9606.ENSP00000478026	9606.ENSP00000480221	0.987733
9606.ENSP00000480221	9606.ENSP00000478026	0.987733
9606.ENSP00000477907	9606.ENSP00000483237	0.987730
9606.ENSP00000483237	9606.ENSP00000477907	0.987730
9606.ENSP00000349430	9606.ENSP00000477527	0.987729
9606.ENSP00000477527	9606.ENSP00000349430	0.987729
9606.ENSP00000367022	9606.ENSP00000482538	0.987723
9606.ENSP00000482538	9606.ENSP00000367022	0.987723
9606.ENSP00000367022	9606.ENSP00000475814	0.987720
9606.ENSP00000475814	9606.ENSP00000367022	0.987720
9606.ENSP00000259469	9606.ENSP00000464813	0.987708
9606.ENSP00000464813	9606.ENSP00000259469	0.987708
9606.ENSP00000289316	9606.ENSP00000482674	0.987704
9606.ENSP00000482674	9606.ENSP00000289316	0.987704
9606.ENSP00000358151	9606.ENSP00000366618	0.987701
9606.ENSP00000366618	9606.ENSP00000358151	0.987701
9606.ENSP00000378163	9606.ENSP00000416429	0.987701
9606.ENSP00000416429	9606.ENSP00000378163	0.987701
9606.ENSP00000476136	9606.ENSP00000477907	0.987701
9606.ENSP00000477907	9606.ENSP00000476136	0.987701
9606.ENSP00000290378	9606.ENSP00000402373	0.987687
9606.ENSP00000402373	9606.ENSP00000290378	0.987687
9606.ENSP00000406723	9606.ENSP00000480524	0.987687
9606.ENSP00000480524	9606.ENSP00000406723	0.987687
9606.ENSP00000479284	9606.ENSP00000482674	0.987683
9606.ENSP00000482674	9606.ENSP00000479284	0.987683
9606.ENSP00000445831	9606.ENSP00000477527	0.987682
9606.ENSP00000477527	9606.ENSP00000445831	0.987682
9606.ENSP00000355778	9606.ENSP00000385479	0.987671
9606.ENSP00000385479	9606.ENSP00000355778	0.987671
9606.ENSP00000354499	9606.ENSP00000354982	0.987670
9606.ENSP00000354982	9606.ENSP00000354499	0.987670
9606.ENSP00000259469	9606.ENSP00000435777	0.987668
9606.ENSP00000435777	9606.ENSP00000259469	0.987668
9606.ENSP00000476136	9606.ENSP00000482674	0.987667
9606.ENSP00000482674	9606.ENSP00000476136	0.987667
9606.ENSP00000309334	9606.ENSP00000362744	0.987659
9606.ENSP00000362744	9606.ENSP00000309334	0.987659
9606.ENSP00000366618	9606.ENSP00000482674	0.987658
9606.ENSP00000482674	9606.ENSP00000366618	0.987658
9606.ENSP00000307889	9606.ENSP00000378163	0.987655
9606.ENSP00000349430	9606.ENSP00000358151	0.987655
9606.ENSP00000358151	9606.ENSP00000349430	0.987655
9606.ENSP00000378163	9606.ENSP00000307889	0.987655
9606.ENSP00000289316	9606.ENSP00000476136	0.987647
9606.ENSP00000366618	9606.ENSP00000483237	0.987647
9606.ENSP00000476136	9606.ENSP00000289316	0.987647
9606.ENSP00000483237	9606.ENSP00000366618	0.987647
9606.ENSP00000363018	9606.ENSP00000363676	0.987643
9606.ENSP00000363676	9606.ENSP00000363018	0.987643
9606.ENSP00000328484	9606.ENSP00000475814	0.987636
9606.ENSP00000475814	9606.ENSP00000328484	0.987636
9606.ENSP00000358151	9606.ENSP00000477907	0.987634
9606.ENSP00000477907	9606.ENSP00000358151	0.987634
9606.ENSP00000366679	9606.ENSP00000475814	0.987625
9606.ENSP00000475814	9606.ENSP00000366679	0.987625
9606.ENSP00000477527	9606.ENSP00000479284	0.987625
9606.ENSP00000479284	9606.ENSP00000477527	0.987625
9606.ENSP00000363676	9606.ENSP00000467466	0.987620
9606.ENSP00000467466	9606.ENSP00000363676	0.987620
9606.ENSP00000290378	9606.ENSP00000386857	0.987619
9606.ENSP00000386857	9606.ENSP00000290378	0.987619
9606.ENSP00000476136	9606.ENSP00000479169	0.987617
9606.ENSP00000479169	9606.ENSP00000476136	0.987617
9606.ENSP00000353600	9606.ENSP00000378570	0.987608
9606.ENSP00000378570	9606.ENSP00000353600	0.987608
9606.ENSP00000482674	9606.ENSP00000483903	0.987608
9606.ENSP00000483903	9606.ENSP00000482674	0.987608
9606.ENSP00000222247	9606.ENSP00000414321	0.987604
9606.ENSP00000414321	9606.ENSP00000222247	0.987604
9606.ENSP00000366618	9606.ENSP00000476136	0.987603
9606.ENSP00000476136	9606.ENSP00000366618	0.987603
9606.ENSP00000477907	9606.ENSP00000483903	0.987600
9606.ENSP00000483903	9606.ENSP00000477907	0.987600
9606.ENSP00000262584	9606.ENSP00000346050	0.987599
9606.ENSP00000346050	9606.ENSP00000262584	0.987599
9606.ENSP00000477527	9606.ENSP00000483903	0.987585
9606.ENSP00000483903	9606.ENSP00000477527	0.987585
9606.ENSP00000482538	9606.ENSP00000483842	0.987582
9606.ENSP00000483842	9606.ENSP00000482538	0.987582
9606.ENSP00000479169	9606.ENSP00000482674	0.987574
9606.ENSP00000482674	9606.ENSP00000479169	0.987574
9606.ENSP00000278572	9606.ENSP00000302896	0.987567
9606.ENSP00000302896	9606.ENSP00000278572	0.987567
9606.ENSP00000341094	9606.ENSP00000483842	0.987567
9606.ENSP00000483842	9606.ENSP00000341094	0.987567
9606.ENSP00000302896	9606.ENSP00000363018	0.987559
9606.ENSP00000363018	9606.ENSP00000302896	0.987559
9606.ENSP00000379506	9606.ENSP00000435777	0.987555
9606.ENSP00000435777	9606.ENSP00000379506	0.987555
9606.ENSP00000328484	9606.ENSP00000483842	0.987548
9606.ENSP00000483842	9606.ENSP00000328484	0.987548
9606.ENSP00000339095	9606.ENSP00000435777	0.987545
9606.ENSP00000435777	9606.ENSP00000339095	0.987545
9606.ENSP00000445831	9606.ENSP00000482674	0.987543
9606.ENSP00000482674	9606.ENSP00000445831	0.987543
9606.ENSP00000477527	9606.ENSP00000483237	0.987540
9606.ENSP00000483237	9606.ENSP00000477527	0.987540
9606.ENSP00000363018	9606.ENSP00000435777	0.987538
9606.ENSP00000435777	9606.ENSP00000363018	0.987538
9606.ENSP00000355656	9606.ENSP00000366679	0.987537
9606.ENSP00000366679	9606.ENSP00000355656	0.987537
9606.ENSP00000341094	9606.ENSP00000367022	0.987531
9606.ENSP00000367022	9606.ENSP00000341094	0.987531
9606.ENSP00000385958	9606.ENSP00000435096	0.987525
9606.ENSP00000435096	9606.ENSP00000385958	0.987525
9606.ENSP00000361076	9606.ENSP00000379506	0.987516
9606.ENSP00000379506	9606.ENSP00000361076	0.987516
9606.ENSP00000343577	9606.ENSP00000482743	0.987511
9606.ENSP00000482743	9606.ENSP00000343577	0.987511
9606.ENSP00000296674	9606.ENSP00000339095	0.987493
9606.ENSP00000339095	9606.ENSP00000296674	0.987493
9606.ENSP00000353654	9606.ENSP00000364979	0.987472
9606.ENSP00000364979	9606.ENSP00000353654	0.987472
9606.ENSP00000287667	9606.ENSP00000477502	0.987469
9606.ENSP00000477502	9606.ENSP00000287667	0.987469
9606.ENSP00000366679	9606.ENSP00000483842	0.987450
9606.ENSP00000483842	9606.ENSP00000366679	0.987450
9606.ENSP00000477527	9606.ENSP00000479169	0.987434
9606.ENSP00000479169	9606.ENSP00000477527	0.987434
9606.ENSP00000349722	9606.ENSP00000381717	0.987432
9606.ENSP00000381717	9606.ENSP00000349722	0.987432
9606.ENSP00000476136	9606.ENSP00000483237	0.987413
9606.ENSP00000483237	9606.ENSP00000476136	0.987413
9606.ENSP00000366679	9606.ENSP00000367022	0.987399
9606.ENSP00000367022	9606.ENSP00000366679	0.987399
9606.ENSP00000307014	9606.ENSP00000307240	0.987357
9606.ENSP00000307240	9606.ENSP00000307014	0.987357
9606.ENSP00000252250	9606.ENSP00000369317	0.987355
9606.ENSP00000369317	9606.ENSP00000252250	0.987355
9606.ENSP00000221138	9606.ENSP00000418447	0.987335
9606.ENSP00000418447	9606.ENSP00000221138	0.987335
9606.ENSP00000369349	9606.ENSP00000444533	0.987333
9606.ENSP00000444533	9606.ENSP00000369349	0.987333
9606.ENSP00000349430	9606.ENSP00000482674	0.987332
9606.ENSP00000482674	9606.ENSP00000349430	0.987332
9606.ENSP00000357744	9606.ENSP00000357746	0.987305
9606.ENSP00000357746	9606.ENSP00000357744	0.987305
9606.ENSP00000328359	9606.ENSP00000372139	0.987285
9606.ENSP00000372139	9606.ENSP00000328359	0.987285
9606.ENSP00000349430	9606.ENSP00000476136	0.987273
9606.ENSP00000476136	9606.ENSP00000349430	0.987273
9606.ENSP00000318646	9606.ENSP00000414321	0.987262
9606.ENSP00000414321	9606.ENSP00000318646	0.987262
9606.ENSP00000251453	9606.ENSP00000470972	0.987258
9606.ENSP00000470972	9606.ENSP00000251453	0.987258
9606.ENSP00000287667	9606.ENSP00000382274	0.987251
9606.ENSP00000382274	9606.ENSP00000287667	0.987251
9606.ENSP00000349430	9606.ENSP00000483903	0.987249
9606.ENSP00000483903	9606.ENSP00000349430	0.987249
9606.ENSP00000335620	9606.ENSP00000420168	0.987225
9606.ENSP00000346050	9606.ENSP00000379506	0.987225
9606.ENSP00000379506	9606.ENSP00000346050	0.987225
9606.ENSP00000420168	9606.ENSP00000335620	0.987225
9606.ENSP00000482674	9606.ENSP00000483237	0.987225
9606.ENSP00000483237	9606.ENSP00000482674	0.987225
9606.ENSP00000378077	9606.ENSP00000430024	0.987211
9606.ENSP00000430024	9606.ENSP00000378077	0.987211
9606.ENSP00000362744	9606.ENSP00000369757	0.987194
9606.ENSP00000369757	9606.ENSP00000362744	0.987194
9606.ENSP00000379506	9606.ENSP00000447001	0.987173
9606.ENSP00000447001	9606.ENSP00000379506	0.987173
9606.ENSP00000358151	9606.ENSP00000479284	0.987169
9606.ENSP00000479284	9606.ENSP00000358151	0.987169
9606.ENSP00000244534	9606.ENSP00000339566	0.987167
9606.ENSP00000339566	9606.ENSP00000244534	0.987167
9606.ENSP00000339095	9606.ENSP00000379506	0.987161
9606.ENSP00000379506	9606.ENSP00000339095	0.987161
9606.ENSP00000225430	9606.ENSP00000419117	0.987133
9606.ENSP00000419117	9606.ENSP00000225430	0.987133
9606.ENSP00000225430	9606.ENSP00000379506	0.987101
9606.ENSP00000379506	9606.ENSP00000225430	0.987101
9606.ENSP00000293670	9606.ENSP00000444533	0.987055
9606.ENSP00000444533	9606.ENSP00000293670	0.987055
9606.ENSP00000377640	9606.ENSP00000435777	0.986991
9606.ENSP00000435777	9606.ENSP00000377640	0.986991
9606.ENSP00000346001	9606.ENSP00000362744	0.986974
9606.ENSP00000362744	9606.ENSP00000346001	0.986974
9606.ENSP00000167586	9606.ENSP00000301653	0.986973
9606.ENSP00000301653	9606.ENSP00000167586	0.986973
9606.ENSP00000230050	9606.ENSP00000416429	0.986968
9606.ENSP00000404432	9606.ENSP00000405165	0.986968
9606.ENSP00000405165	9606.ENSP00000404432	0.986968
9606.ENSP00000416429	9606.ENSP00000230050	0.986968
9606.ENSP00000362744	9606.ENSP00000379506	0.986958
9606.ENSP00000379506	9606.ENSP00000362744	0.986958
9606.ENSP00000359345	9606.ENSP00000403172	0.986943
9606.ENSP00000403172	9606.ENSP00000359345	0.986943
9606.ENSP00000270625	9606.ENSP00000420311	0.986932
9606.ENSP00000420311	9606.ENSP00000270625	0.986932
9606.ENSP00000429018	9606.ENSP00000429273	0.986893
9606.ENSP00000429273	9606.ENSP00000429018	0.986893
9606.ENSP00000278572	9606.ENSP00000363018	0.986861
9606.ENSP00000363018	9606.ENSP00000278572	0.986861
9606.ENSP00000222402	9606.ENSP00000363019	0.986837
9606.ENSP00000363019	9606.ENSP00000222402	0.986837
9606.ENSP00000252252	9606.ENSP00000369317	0.986821
9606.ENSP00000369317	9606.ENSP00000252252	0.986821
9606.ENSP00000355657	9606.ENSP00000385479	0.986815
9606.ENSP00000385479	9606.ENSP00000355657	0.986815
9606.ENSP00000262584	9606.ENSP00000463784	0.986813
9606.ENSP00000463784	9606.ENSP00000262584	0.986813
9606.ENSP00000302896	9606.ENSP00000447001	0.986797
9606.ENSP00000447001	9606.ENSP00000302896	0.986797
9606.ENSP00000252250	9606.ENSP00000252252	0.986787
9606.ENSP00000252252	9606.ENSP00000252250	0.986787
9606.ENSP00000307889	9606.ENSP00000403172	0.986749
9606.ENSP00000403172	9606.ENSP00000307889	0.986749
9606.ENSP00000262584	9606.ENSP00000379506	0.986711
9606.ENSP00000379506	9606.ENSP00000262584	0.986711
9606.ENSP00000416429	9606.ENSP00000435777	0.986707
9606.ENSP00000435777	9606.ENSP00000416429	0.986707
9606.ENSP00000464619	9606.ENSP00000485638	0.986693
9606.ENSP00000485638	9606.ENSP00000464619	0.986693
9606.ENSP00000385958	9606.ENSP00000467466	0.986692
9606.ENSP00000467466	9606.ENSP00000385958	0.986692
9606.ENSP00000319240	9606.ENSP00000360525	0.986673
9606.ENSP00000360525	9606.ENSP00000319240	0.986673
9606.ENSP00000417289	9606.ENSP00000419539	0.986670
9606.ENSP00000419539	9606.ENSP00000417289	0.986670
9606.ENSP00000463419	9606.ENSP00000464619	0.986654
9606.ENSP00000464619	9606.ENSP00000463419	0.986654
9606.ENSP00000377640	9606.ENSP00000400467	0.986620
9606.ENSP00000400467	9606.ENSP00000377640	0.986620
9606.ENSP00000476136	9606.ENSP00000479284	0.986599
9606.ENSP00000479284	9606.ENSP00000476136	0.986599
9606.ENSP00000270625	9606.ENSP00000414321	0.986585
9606.ENSP00000414321	9606.ENSP00000270625	0.986585
9606.ENSP00000439444	9606.ENSP00000464619	0.986533
9606.ENSP00000464619	9606.ENSP00000439444	0.986533
9606.ENSP00000384906	9606.ENSP00000436126	0.986523
9606.ENSP00000436126	9606.ENSP00000384906	0.986523
9606.ENSP00000346050	9606.ENSP00000435777	0.986511
9606.ENSP00000435777	9606.ENSP00000346050	0.986511
9606.ENSP00000346012	9606.ENSP00000404375	0.986508
9606.ENSP00000404375	9606.ENSP00000346012	0.986508
9606.ENSP00000278572	9606.ENSP00000369757	0.986502
9606.ENSP00000369757	9606.ENSP00000278572	0.986502
9606.ENSP00000230050	9606.ENSP00000318646	0.986487
9606.ENSP00000318646	9606.ENSP00000230050	0.986487
9606.ENSP00000318646	9606.ENSP00000393241	0.986473
9606.ENSP00000393241	9606.ENSP00000318646	0.986473
9606.ENSP00000362513	9606.ENSP00000418532	0.986456
9606.ENSP00000418532	9606.ENSP00000362513	0.986456
9606.ENSP00000355657	9606.ENSP00000484841	0.986439
9606.ENSP00000484841	9606.ENSP00000355657	0.986439
9606.ENSP00000255381	9606.ENSP00000384330	0.986431
9606.ENSP00000384330	9606.ENSP00000255381	0.986431
9606.ENSP00000361930	9606.ENSP00000371267	0.986415
9606.ENSP00000371267	9606.ENSP00000361930	0.986415
9606.ENSP00000259469	9606.ENSP00000307889	0.986401
9606.ENSP00000307889	9606.ENSP00000259469	0.986401
9606.ENSP00000479284	9606.ENSP00000481622	0.986398
9606.ENSP00000481622	9606.ENSP00000479284	0.986398
9606.ENSP00000296674	9606.ENSP00000362744	0.986381
9606.ENSP00000362744	9606.ENSP00000296674	0.986381
9606.ENSP00000293670	9606.ENSP00000369349	0.986377
9606.ENSP00000369349	9606.ENSP00000293670	0.986377
9606.ENSP00000362744	9606.ENSP00000377640	0.986371
9606.ENSP00000377640	9606.ENSP00000362744	0.986371
9606.ENSP00000362744	9606.ENSP00000385958	0.986370
9606.ENSP00000385958	9606.ENSP00000362744	0.986370
9606.ENSP00000464619	9606.ENSP00000485206	0.986349
9606.ENSP00000485206	9606.ENSP00000464619	0.986349
9606.ENSP00000477907	9606.ENSP00000479284	0.986346
9606.ENSP00000479284	9606.ENSP00000477907	0.986346
9606.ENSP00000349430	9606.ENSP00000479284	0.986334
9606.ENSP00000479284	9606.ENSP00000349430	0.986334
9606.ENSP00000261890	9606.ENSP00000333547	0.986322
9606.ENSP00000333547	9606.ENSP00000261890	0.986322
9606.ENSP00000381605	9606.ENSP00000431083	0.986322
9606.ENSP00000431083	9606.ENSP00000381605	0.986322
9606.ENSP00000278572	9606.ENSP00000393241	0.986311
9606.ENSP00000393241	9606.ENSP00000278572	0.986311
9606.ENSP00000357737	9606.ENSP00000357746	0.986301
9606.ENSP00000357746	9606.ENSP00000357737	0.986301
